SongName,AlbumName,AlbumLink,Year,Runtime,PlayCount,Lyrics,SongLink
Welcome To New York,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,3:32,"282,125,199","Walking through a crowd, the village is aglow Kaleidoscope of loud heartbeats under coats Everybody here wanted something more Searching for a sound we hadn't heard before And it said Welcome to New York It's been waiting for you Welcome to New York Welcome to New York Welcome to New York It's been waiting for you Welcome to New York Welcome to New York It's a new soundtrack I could dance to this beat, beat Forevermore The lights are so bright But they never blind me, me Welcome to New York It's been waiting for you Welcome to New York Welcome to New York When we first dropped our bags on apartment floors Took our broken hearts, put them in a drawer Everybody here was someone else before And you can want who you want Boys and boys and girls and girls Welcome to New York It's been waiting for you Welcome to New York Welcome to New York Welcome to New York It's been waiting for you Welcome to New York Welcome to New York It's a new soundtrack I could dance to this beat, beat Forevermore The lights are so bright But they never blind me, me Welcome to New York (New York) It's been waiting for you Welcome to New York Welcome to New York Like any great love, it keeps you guessing Like any real love, it's ever-changing Like any true love, it drives you crazy But you know you wouldn't change anything, anything, anything Welcome to New York It's been waiting for you Welcome to New York Welcome to New York Welcome to New York It's been waiting for you Welcome to New York Welcome to New York It's a new soundtrack I could dance to this beat The lights are so bright But they never blind me Welcome to New York New soundtrack It's been waiting for you Welcome to New York The lights are so bright But they never blind me Welcome to New York So bright, they never blind me Welcome to New York Welcome to New York",https://open.spotify.com/track/3YLA3NgzFRRa7LiHMtFPby
Fearless,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,4:02,"141,631,486","There's something about the way The street looks when it's just rained There's a glow off the pavement You walk me to the car And you know I wanna ask you to dance right there In the middle of the parking lot, yeah ♪ We're drivin' down the road, I wonder if you know I'm trying so hard not to get caught up now But you're just so cool, run your hands through your hair Absentmindedly makin' me want you And I don't know how it gets better than this You take my hand and drag me headfirst, fearless And I don't know why but with you I'd dance In a storm in my best dress, fearless ♪ So baby drive slow 'til we run out of road In this one-horse town, I wanna stay right here In this passenger seat, you put your eyes on me In this moment, now capture it, remember it 'Cause I don't know how it gets better than this You take my hand and drag me headfirst, fearless And I don't know why but with you I'd dance In a storm in my best dress, fearless ♪ Well, you stood there with me in the doorway My hands shake, I'm not usually this way But you pull me in and I'm a little more brave It's the first kiss, it's flawless, really somethin' It's fearless Oh yeah 'Cause I don't know how it gets better than this You take my hand and drag me headfirst, fearless And I don't know why but with you I'd dance In a storm in my best dress, fearless 'Cause I don't know how it gets better than this You take my hand and drag me headfirst, fearless And I don't know why but with you I'd dance In a storm in my best dress, fearless Oh, oh, oh yeah",https://open.spotify.com/track/43sE2O3skbGBpT2tO6fzv9
Enchanted,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,5:53,"967,604,907","There I was again tonight Forcing laughter, faking smiles Same old tired, lonely place Walls of insincerity Shifting eyes and vacancy Vanished when I saw your face All I can say is it was enchanting to meet you ♪ Your eyes whispered, ""Have we met?"" Across the room, your silhouette Starts to make its way to me The playful conversation starts Counter all your quick remarks Like passing notes in secrecy And it was enchanting to meet you All I can say is I was enchanted to meet you ♪ This night is sparkling, don't you let it go I'm wonderstruck, blushing all the way home I'll spend forever wondering if you knew I was enchanted to meet you ♪ The lingering question kept me up 2 a.m., who do you love? I wonder 'til I'm wide awake And now I'm pacing back and forth Wishing you were at my door I'd open up and you would say ""Hey, it was enchanting to meet you"" All I know is I was enchanted to meet you ♪ This night is sparkling, don't you let it go I'm wonderstruck, blushing all the way home I'll spend forever wondering if you knew ♪ This night is flawless, don't you let it go I'm wonderstruck, dancing around all alone I'll spend forever wondering if you knew I was enchanted to meet you ♪ This is me praying that This was the very first page Not where the story line ends My thoughts will echo your name Until I see you again These are the words I held back As I was leaving too soon I was enchanted to meet you Please don't be in love with someone else Please don't have somebody waiting on you Please don't be in love with someone else Please don't have somebody waiting on you This night is sparkling, don't you let it go I'm wonderstruck, blushing all the way home I'll spend forever wondering if you knew ♪ This night is flawless, don't you let it go I'm wonderstruck, dancing around all alone I'll spend forever wonderin' if you knew I was enchanted to meet you Please don't be in love with someone else Please don't have somebody waiting on you",https://open.spotify.com/track/5lg33MHs1BoUtJVClw8ZpI
Change,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,4:41,"29,816,668","And it's a sad picture, the final blow hits you Somebody else gets what you wanted again You know it's all the same, another time and place Repeating history and you're getting sick of it But I believe in whatever you do And I'll do anything to see it through Because these things will change, can you feel it now? These walls that they put up to hold us back will fall down This revolution, the time will come for us to finally win And we'll sing hallelujah We'll sing hallelujah, oh So we've been outnumbered, raided and now cornered It's hard to fight when the fight ain't fair We're getting stronger now, find things they never found They might be bigger, but we're faster and never scared You can walk away, say we don't need this But there's something in your eyes, says we can beat this 'Cause these things will change, can you feel it now? These walls that they put up to hold us back will fall down This revolution, the time will come for us to finally win And we'll sing hallelujah We'll sing hallelujah, oh ♪ ♪ Tonight we'll stand, get off our knees Fight for what we've worked for all these years And the battle was long, it's the fight of our lives But we'll stand up, champions tonight It was the night things changed, can you see it now? These walls that they put up to hold us back fell down It's a revolution, throw your hands up 'cause we never gave in And we'll sing hallelujah We sang hallelujah Hallelujah",https://open.spotify.com/track/5PSOWHll3h3Vy226xSJk0M
Ours,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,3:59,"76,826,961","Elevator buttons and morning air Strangers' silence makes me wanna take the stairs If you were here we'd laugh about their vacant stares But right now my time is theirs Seems like there's always someone who disapproves They'll judge it like they know about me and you And the verdict comes from those with nothing else to do The jury's out, but my choice is you So don't you worry your pretty, little mind People throw rocks at things that shine And life makes love look hard The stakes are high, the water's rough But this love is ours ♪ You never know what people have up their sleeves Ghosts from your past gonna jump out at me Lurking in the shadows with their lip gloss smiles But I don't care 'cause right now you're mine And you'll say Don't you worry your pretty, little mind People throw rocks at things that shine And life makes love look hard The stakes are high, the water's rough But this love is ours ♪ And it's not theirs to speculate If it's wrong, and your hands are tough But they are where mine belong, and I'll fight their doubt and give you faith With this song for you ♪ 'Cause I love the gap between your teeth And I love the riddles that you speak And any snide remarks from my father About your tattoos will be ignored 'Cause my heart is yours So don't you worry your pretty, little mind People throw rocks at things that shine And life makes love look hard And don't you worry your pretty, little mind People throw rocks at things that shine But they can't take what's ours They can't take what's ours The stakes are high, the water's rough But this love is ours",https://open.spotify.com/track/0V3SNHDka1JSCP71HAzpxw
Out Of The Woods,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,3:55,"354,156,400","Looking at it now It all seems so simple We were lying on your couch I remember You took a Polaroid of us Then discovered (Then discovered) The rest of the world was black and white But we were in screaming color And I remember thinking Are we out of the woods yet?, are we out of the woods yet?, are we out of the woods yet?, are we out of the woods? Are we in the clear yet?, are we in the clear yet?, are we in the clear yet?, in the clear yet, good Are we out of the woods yet?, are we out of the woods yet?, are we out of the woods yet?, are we out of the woods? Are we in the clear yet?, are we in the clear yet?, are we in the clear yet?, in the clear yet, good ♪ Looking at it now Last December (Last December) We were built to fall apart Then fall back together (Back together) Oh, your necklace hanging from my neck, the night we couldn't quite forget when we decided, we decided To move the furniture so we could dance Baby, like we stood a chance Two paper airplanes flying, flying, flying And I remember thinking Are we out of the woods yet?, are we out of the woods yet?, are we out of the woods yet?, are we out of the woods? Are we in the clear yet?, are we in the clear yet?, are we in the clear yet?, in the clear yet, good Are we out of the woods yet?, are we out of the woods yet?, are we out of the woods yet?, are we out of the woods? Are we in the clear yet?, are we in the clear yet?, are we in the clear yet?, in the clear yet, good Are out of the woods? Remember when you hit the brakes too soon? Twenty stitches in a hospital room When you started crying, baby I did too But when the sun came up I was looking at you Remember when we couldn't take the heat? I walked out, I said, ""I'm setting you free"" But the monsters turned out to be just trees When the sun came up you were looking at me You were looking at me, oh You were looking at me Are we out of the woods yet?, are we out of the woods yet?, are we out of the woods yet?, are we out of the woods? I remember Are we in the clear yet?, are we in the clear yet?, are we in the clear yet?, in the clear yet, good Oh, I remember Are we out of the woods yet?, are we out of the woods yet?, are we out of the woods yet?, are we out of the woods? Are we in the clear yet?, are we in the clear yet?, are we in the clear yet?, in the clear yet, good Are we out of the woods yet?, are we out of the woods yet?, are we out of the woods yet?, are we out of the woods? Are we in the clear yet?, are we in the clear yet?, are we in the clear yet?, in the clear yet, good Are we out of the woods yet?, are we out of the woods yet?, are we out of the woods yet?, are we out of the woods? Are we in the clear yet?, are we in the clear yet?, are we in the clear yet?, in the clear yet, good Are we out of the woods yet?, are we out of the woods yet?, are we out of the woods yet?, are we out of the woods? Are we in the clear yet?, are we in the clear yet?, are we in the clear yet?, in the clear yet, good",https://open.spotify.com/track/0GmfiNHSgkKamYgQEMYOH3
Come Back...Be Here,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,3:43,"45,811,908","You said it in a simple way 4:00 a.m. the second day How strange that I don't know you at all Stumbled through the long goodbye One last kiss, then catch your flight Right when I was just about to fall I told myself, don't get attached But in my mind, I play it back Spinning faster than the plane that took you And this is when the feeling sinks in I don't wanna miss you like this Come back, be here Come back, be here I guess you're in New York today I don't wanna need you this way Come back, be here Come back, be here ♪ The delicate beginning rush The feeling you can know so much Without knowing anything at all And now that I can put this down If I had known what I'd known now I never would've played so nonchalant Taxi cabs and busy streets That never bring you back to me I can't help but wish you took me with you And this is when the feeling sinks in I don't wanna miss you like this Come back, be here Come back, be here I guess you're in London today And I don't wanna need you this way Come back, be here Come back, be here ♪ ♪ This is falling in love in the cruelest way This is falling for you and you are worlds away In New York, be here But you're in London, and I break down 'Cause it's not fair that you're not around This is when the feeling sinks in I don't wanna miss you like this Come back, be here Come back, be here I guess you're in New York today And I don't wanna need you this way Come back, be here Come back, be here Oh-oh, oh-oh I don't wanna miss you like this Oh-oh, oh-oh ♪ Come back, be here Come back, be here",https://open.spotify.com/track/5hiqtrACtMJkNpaNHj0n9Z
A Place in this World,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,3:22,"54,247,176","I don't know what I want So don't ask me 'Cause I'm still trying, to figure it out Don't know what's down, this road I'm just walking Trying to see through the rain coming down Even though I'm not the only one, who feels the way I do I'm alone, on my own And that's all I know I'll be strong, I'll be wrong Oh, but life goes on Oh, I'm just a girl Trying to find a place in this world ♪ Got the radio on, my old blue jeans And I'm wearing my heart on my sleeve Feeling lucky today, got the sunshine Could you tell me what more do I need? And tomorrow's just a mystery Oh yeah, but that's okay I'm alone, on my own And that's all I know I'll be strong, I'll be wrong Oh, but life goes on Oh, I'm just a girl Trying to find a place, in this world ♪ Maybe I'm just a girl on a mission But I'm ready to fly I'm alone, on my own And that's all I know Oh, I'll be strong, I'll be wrong Oh, but life goes on Oh, I'm alone, on my own And that's all I know Oh, I'm just a girl Trying to find a place, in this world ♪ Oh, I'm just a girl ♪ Oh, I'm just a girl Oh, oh Oh, I'm just a girl",https://open.spotify.com/track/2RSYYe7LhKFxIi50T5XtUo
This Love,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,4:10,"117,672,327","Clear blue water High tide came and brought you in And I could go on and on, on and on, and I will Skies grew darker Currents swept you out again And you were just gone and gone, gone and gone In silent screams In wildest dreams I never dreamed of this This love is good This love is bad This love is alive back from the dead, oh, oh, oh These hands had to let it go free, and This love came back to me, oh, oh, oh Ohh Oh, oh, oh ♪ Tossing, turning Struggled through the night with someone new And I could go on and on, on and on Lantern, burning Flickered in the night, only you But you were still gone, gone, gone In losing grip On sinking ships You showed up just in time This love is good This love is bad This love is alive back from the dead, oh, oh, oh These hands had to let it go free, and This love came back to me, oh, oh, oh This love left a permanent mark This love is glowing in the dark, oh, oh, oh These hands had to let it go free, and This love came back to me, oh, oh, oh ♪ Your kiss, my cheek I watched you leave Your smile, my ghost I fell to my knees When you're young, you just run But you come back to what you need This love is good This love is bad This love is alive back from the dead, oh, oh, oh These hands had to let it go free, and This love came back to me, oh, oh, oh This love left a permanent mark This love is glowing in the dark, oh, oh, oh These hands had to let it go free, and This love came back to me, oh, oh, oh This love came back to me, oh, oh, oh",https://open.spotify.com/track/64KRxmbqypPBlya4nxFmDn
The Lucky One,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,4:00,"47,081,311","New to town with a made-up name In the angel's city, chasing fortune and fame And the camera flashes make it look like a dream ♪ You had it figured out since you were in school Everybody loves pretty, everybody loves cool So overnight, you look like a '60s queen Another name goes up in lights Like diamonds in the sky And they'll tell you now, you're the lucky one Yeah, they'll tell you now, you're the lucky one But can you tell me now you're the lucky one? Oh, oh, oh ♪ Now it's big black cars and Riviera views And your lover in the foyer doesn't even know you And your secrets end up splashed on the news front page And they tell you that you're lucky, but you're so confused 'Cause you don't feel pretty, you just feel used And all the young things line up to take your place Another name goes up in lights You wonder if you'll make it out alive And they'll tell you now, you're the lucky one Yeah, they'll tell you now, you're the lucky one Can you tell me now you're the lucky one? Oh, oh, oh, oh-oh-oh-oh-oh, oh ♪ Oh-oh-oh-oh-oh-oh-oh-oh-oh It was a few years later, I showed up here And they still tell the legend of how you disappeared How you took the money and your dignity and got the hell out ♪ They say you bought a bunch of land somewhere Chose the Rose Garden over Madison Square And it took some time, but I understand it now 'Cause now my name is up in lights But I think you got it right Let me tell you now, you're the lucky one Let me tell you now, you're the lucky one Let me tell you now, you're the lucky one Oh, oh, oh Yeah, they'll tell you now, you're the lucky one Yeah, they'll tell you now, you're the lucky one Let me tell you now, you're the lucky one Oh, oh, oh Oh, oh-oh, oh-oh",https://open.spotify.com/track/24ksPWXKg1k7OOG57pufED
Invisible,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,3:25,"44,252,991","She can't see the way your eyes Light up when you smile She'll never notice how you stop and stare Whenever she walks by And you can't see me wanting you the way you want her But you are everything to me And I just wanna show you She don't even know you She's never gonna love you like I want to And you just see right through me But if you only knew me We could be a beautiful miracle, unbelievable Instead of just invisible ♪ There's a fire inside of you That can't help but shine through She's never gonna see the light No matter what you do And all I think about is how to make you think of me And everything that we could be And I just wanna show you She don't even know you She's never gonna love you like I want to And you just see right through me But if you only knew me We could be a beautiful miracle, unbelievable Instead of just invisible Like shadows in a faded light Oh, we're invisible I just wanna open your eyes And make you realize I just wanna show you She don't even know you Baby, let me love you, let me want you You just see right through me But if you only knew me We could be a beautiful miracle, unbelievable Instead of just invisible Oh, oh, yeah She can't see the way your eyes Light up when you smile",https://open.spotify.com/track/0kqC185OTcnuhbz4T7g5RB
Breathe,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,4:24,"73,579,514","I see your face in my mind as I drive away 'Cause none of us thought it was gonna end that way People are people, and sometimes we change our minds But it's killing me to see you go after all this time Mm-mmm, mm-mm-mm-mmm Mm-mmm, mm-mm-mm-mmm Music starts playing like the end of a sad movie It's the kinda ending you don't really wanna see 'Cause it's tragedy, and it'll only bring you down Now I don't know what to be without you around And we know it's never simple, never easy Never a clean break, no one here to save me You're the only thing I know like the back of my hand And I can't breathe without you, but I have to Breathe without you, but I have to ♪ Never wanted this, never want to see you hurt Every little bump in the road, I tried to swerve People are people, and sometimes it doesn't work out Nothing we say is gonna save us from the fallout And we know it's never simple, never easy Never a clean break, no one here to save me You're the only thing I know like the back of my hand And I can't breathe without you, but I have to Breathe without you, but I have to ♪ It's 2 a.m., feeling like I just lost a friend Hope you know it's not easy, easy for me It's 2 a.m., feeling like I just lost a friend Hope you know this ain't easy, easy for me And we know it's never simple, never easy Never a clean break, no one here to save me, oh I can't breathe without you, but I have to Breathe without you, but I have to Breathe without you, but I have to I'm sorry, I'm sorry (mmm) I'm sorry, I'm sorry (yeah) I'm sorry, I'm sorry, I'm sorry (ooh)",https://open.spotify.com/track/3oxgFdIlxFEDEJqn7k5TVN
Better Man,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,4:23,"193,536,871","I know I'm probably better off on my own Than loving a man who Didn't know what he had when he had it And I see the permanent damage you did to me Never again, I just wish I could forget when it was magic I wish it wasn't 4 AM standing in the mirror Saying to myself, you know you had to do it I know the bravest thing I ever did was run Sometimes in the middle of the night I can feel you again But I just miss you And I just wish you were a better man And I know why we had to say goodbye Like the back of my hand And I just miss you And I just wish you were a better man A better man I know I'm probably better off all alone Than needing a man Who could change his mind at any given minute And it's always on your terms I'm hanging on every careless word Hoping it might turn sweet again Like it was in the beginning But your jealousy, I can hear it now You're talking down to me like I'll always be around You push my love away Like it's some kind of loaded gun Boy, you never thought I'd run Sometimes in the middle of the night I can feel you again And I just miss you And I just wish you were a better man And I know why we had to say goodbye Like the back of my hand I just miss you And I just wish you were a better man A better man Ooh, ooh, ooh, better man ♪ I hold onto this pride Because, these days, it's all I have And I gave you my best And we both know you can't say that You can't say that I wish you were a better man I wonder what we would've become If you were a better man We might still be in love If you were a better man You would've been the one If you were a better man Yeah Sometimes in the middle of the night I can feel you again And I just miss you And I just wish you were a better man And I know why we had to say goodbye Like the back of my hand And I just miss you And I just wish you were a better man We might still be in love If you were a better man A better man",https://open.spotify.com/track/3EXetjrGgwIjDRNn6YA8sa
Jump Then Fall,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,3:58,"28,059,967","I like the way you sound in the mornin' We're on the phone and without a warnin' I realize your laugh is the best sound I have ever heard I like the way I can't keep my focus I watch you talk, you didn't notice I hear the words but all I can think is we should be together Every time you smile, I smile And every time you shine, I'll shine for you Whoa-oh, I'm feelin' you, baby Don't be afraid to jump then fall Jump then fall into me Baby, I'm never gonna leave you Say that you wanna be with me too So I'ma stay through it all So jump then fall ♪ Well, I like the way your hair falls in your face You got the keys to me, I love each freckle on your face Oh, I've never been so wrapped up, honey I like the way you're everything I ever wanted I had time to think it oh, over And all I can say is come closer Take a deep breath and jump then fall into me 'Cause every time you smile, I smile And every time you shine, I'll shine for you Whoa-oh, I'm feeling you, baby Don't be afraid to jump then fall Jump then fall into me Baby, I'm never gonna leave you Say that you wanna be with me too So I'ma stay through it all So jump then fall ♪ The bottom's gonna drop out from under our feet I'll catch you, I'll catch you When people say things that bring you to your knees I'll catch you The time is gonna come when you're so mad, you could cry But I'll hold you through the night until you smile Whoa-oh, I need you, baby Don't be afraid, please, jump then fall Jump then fall into me Baby, I'm never gonna leave you Say that you wanna be with me too So I'ma stay through it all So jump then fall Jump then fall, baby Jump then fall into me, into me Every time you smile, I smile And every time you shine, I'll shine And everytime you're here Baby, I'll show you, I'll show you You can jump then fall Jump then fall Jump then fall into me Into me, yeah",https://open.spotify.com/track/5zytSTR2g0I9psX2Z12ex6
Begin Again,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,3:59,"140,998,749","Took a deep breath in the mirror He didn't like it when I wore high heels But I do ♪ Turn the lock and put my headphones on He always said he didn't get this song But I do, I do ♪ Walked in expecting you'd be late But you got here early and you stand and wave I walk to you You pull my chair out and help me in And you don't know how nice that is But I do And you throw your head back laughing Like a little kid I think it's strange that you think I'm funny, 'cause He never did I've been spending the last eight months Thinking all love ever does Is break and burn, and end But on a Wednesday in a cafe I watched it begin again ♪ You said you never met one girl who had As many James Taylor records as you But I do We tell stories and you don't know why I'm coming off a little shy But I do But you throw your head back laughing Like a little kid I think it's strange that you think I'm funny, 'cause He never did I've been spending the last eight months Thinking all love ever does Is break and burn, and end But on a Wednesday in a cafe I watched it begin again ♪ And we walked down the block, to my car And I almost brought him up But you start to talk about the movies That your family watches every single Christmas And I want to talk about that And for the first time What's past is past 'Cause you throw your head back laughing Like a little kid I think it's strange that you think I'm funny, 'cause He never did I've been spending the last eight months Thinking all love ever does Is break and burn, and end But on a Wednesday in a cafe I watched it begin again ♪ But on a Wednesday in a cafe I watched it begin again",https://open.spotify.com/track/2G679wnKfyhUOeNx910OXg
Tied Together with a Smile,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,4:11,"43,270,197","Seems the only one who doesn't see your beauty Is the face in the mirror looking back at you You walk around here thinking you're not pretty But that's not true ♪ 'Cause I know you Hold on, baby, you're losing it The water's high, you're jumping into it And letting go and no one knows That you cry but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone Oh-oh-oh I guess it's true that love was all you wanted 'Cause you're giving it away like it's extra change Hoping it will end up in his pocket But he leaves you out like a penny in the rain Oh, 'cause it's not his price to pay It's not his price to pay Hold on, baby, you're losing it The water's high, you're jumping into it And letting go and no one knows That you cry but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone Oh-oh-oh Oh-oh-oh ♪ Hold on, baby, you're losing it The water's high, you're jumping into it And letting go and no one knows That you cry but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone Oh-oh-oh You're tied together with a smile But you're coming undone Oh woah woah Goodbye, baby With a smile, baby, baby Oh-oh",https://open.spotify.com/track/4qNEi8zGIYLiMtoW8OaJdx
The Story Of Us,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,4:27,"163,727,094","I used to think one day we'd tell the story of us How we met, and the sparks flew instantly People would say they're the lucky ones I used to know my place was a spot next to you Now I'm searching the room for an empty seat 'Cause lately I don't even know what page you're on Oh, a simple complication Miscommunications lead to fall out So many things that I wish you knew So many walls up, I can't break through Now I'm standing alone in a crowded room And we're not speaking And I'm dying to know Is it killing you like it's killing me? Yeah I don't know what to say Since a twist of fate, when it all broke down And the story of us looks a lot like a tragedy now (Next chapter) ♪ How'd we end up this way? See me nervously pulling at my clothes and trying to look busy And you're doing your best to avoid me I'm starting to think, one day, I'll tell the story of us How I was losing my mind when I saw you here But you held your pride like you should've held me Oh, I'm scared to see the ending Why are we pretending this is nothing? I'd tell you I miss you, but I don't know how I never heard silence quite this loud Now I'm standing alone in a crowded room And we're not speaking And I'm dying to know Is it killing you like it's killing me? Yeah I don't know what to say Since a twist of fate, when it all broke down And the story of us looks a lot like a tragedy now ♪ This is looking like a contest Of who can act like they care less But I liked it better when you were on my side The battle's in your hands now But I would lay my armor down If you say you'd rather love than fight So many things that you wish I knew But the story of us might be ending soon Now I'm standing alone in a crowded room And we're not speaking And I'm dying to know Is it killing you like it's killing me? Yeah But I don't know what to say Since a twist of fate, when it all broke down And the story of us looks a lot like a tragedy now, now, now And we're not speaking ♪ And I'm dying to know Is it killing you like it's killing me? Yeah I don't know what to say Since a twist of fate, 'cause we're going down And the story of us looks a lot like a tragedy now (The end)",https://open.spotify.com/track/2fF3QzbGCrtrDXIdWcg1mv
Forever & Always,reputation Stadium Tour Surprise Song Playlist,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,2017.0,3:46,"58,897,537","Once upon a time I believe it was a Tuesday when I caught your eye We caught on to something I hold on to the night You looked me in the eye and told me you loved me Were you just kidding? 'Cause it seems to me This thing is breaking down We almost never speak I don't feel welcome anymore Baby, what happened? Please tell me 'Cause one second it was perfect Now you're halfway out the door And I stare at the phone, he still hasn't called And then you feel so low you can't feel nothing at all And you flashback to when he said forever and always Oh, oh And it rains in your bedroom Everything is wrong It rains when you're here, and it rains when you're gone 'Cause I was there when you said forever and always Was I out of line? Did I say something way too honest? Made you run and hide Like a scared little boy I looked into your eyes Thought I knew you for minute, now I'm not so sure So here's to everything Coming down to nothing Here's to silence That cuts me to the core Where is this going? Thought I knew for a minute, but I don't anymore And I stare at the phone, he still hasn't called And then you feel so low you can't feel nothing at all And you flashback to when he said forever and always Oh, oh And it rains in your bedroom Everything is wrong It rains when you're here, and it rains when you're gone 'Cause I was there when you said forever and always You didn't mean it, baby I don't think so Ohh ♪ Oh back up Baby, back up Did you forget everything? Back up Baby, back up Did you forget everything? 'Cause it rains in your bedroom Everything is wrong It rains when you're here, and it rains when you're gone 'Cause I was there when you said forever and always Oh, I stare at the phone, he still hasn't called And then you feel so low you can't feel nothing at all And you flashback to when we said forever and always And it rains in your bedroom Everything is wrong It rains when you're here, and it rains when you're gone 'Cause I was there when you said forever and always You didn't mean it, baby You said forever and always, yeah",https://open.spotify.com/track/0QCS4NpURHvWdF1icdkfBw
Ronan,Ronan,https://open.spotify.com/album/4T5606j6qpkQrWlwbKPLOp,2012.0,4:25,"7,453,810","I remember your bare feet down the hallway I remember your little laugh Race cars on the kitchen floor, plastic dinosaurs I love you to the moon and back ♪ I remember your blue eyes looking into mine Like we had our own secret club I remember you dancing before bed time Then jumpin' on me, wakin' me up I can still feel you hold my hand, little man And even the moment I knew You fought it hard like an army guy Remember I leaned in and whispered to you Come on baby with me, we're gonna fly away from here You were my best four years ♪ I remember the drive home When the blind hope turned to crying and screaming ""Why?"" Flowers pile up in the worst way, no one knows what to say About a beautiful boy who died And it's about to be Halloween You could be anything you wanted if you were still here I remember the last day when I kissed your face And whispered in your ear Come on baby with me, we're gonna fly away from here Out of this curtained room in this hospital grey, we'll just disappear Come on baby with me, we're gonna fly away from here You were my best four years ♪ What if I'm standing in your closet trying to talk to you? What if I kept the hand-me-downs you won't grow into? And what if I really thought some miracle would see us through? What if the miracle was even getting one moment with you? ♪ Come on baby with me, we're gonna fly away from here ♪ Come on baby with me, we're gonna fly away from here You were my best four years ♪ I remember your bare feet down the hallway I love you to the moon and back",https://open.spotify.com/track/0Nw8hv79MLJa1yjtsEgz08
Sparks Fly - Live/2011,Speak Now World Tour Live,https://open.spotify.com/album/6fyR4wBPwLHKcRtxgd4sGh,2010.0,5:36,"10,033,174","I don't think you should wait, I think you should speak now ♪ Drop everything now ♪ The way you move is like a full on rainstorm And I'm a house of cards You're the kind of reckless that should send me runnin', but I Kinda know that I won't get far And you stood there in front of me, just Close enough to touch Close enough to hope you couldn't see what I was thinking of Drop everything now Meet me in the pouring rain Kiss me on the sidewalk Take away the pain 'Cause I see sparks fly whenever you smile Get me with those green eyes, baby, as the lights go down Give me something that'll haunt me when you're not around I see sparks fly whenever you smile ♪ My mind forgets to remind me You're a bad idea You touch me once and it's Really something, you find I'm even better than you imagined I would be I'm on my guard for the rest of the world, but with you I know it's no good But I could wait patiently, but I really wish you would Drop everything now Meet me in the pouring rain Kiss me on the sidewalk Take away the pain 'Cause I see sparks fly whenever you smile Get me with those green eyes, baby, as the lights go down Give me something that'll haunt me when you're not around I see sparks fly whenever you smile ♪ I run my fingers through your hair, and Watch the lights go wild Just keep on keeping your eyes on me, it's just Wrong enough to make it feel right And lead me up the staircase Won't you whisper soft and slow? I'm captivated by you, baby, like a fireworks show Drop everything now Meet me in the pouring rain Drop everything now Take away, take away the pain Drop everything now Meet me in the pouring rain Drop everything now Take away, take away the pain Drop everything now Meet me in the pouring rain Kiss me on the sidewalk Take away the pain 'Cause I see sparks fly whenever you smile Get me with those green eyes, baby, as the lights go down Give me something that'll haunt me when you're not around I see sparks fly whenever you smile And the sparks fly Oh, baby",https://open.spotify.com/track/1aBJNc2thaKyh5THWzIqHX
